Global_Sales,Critic_Score,User_Score,MetaCritic_predicted
0.01,67.95652173913044,6.930917874396135,68.19703867461455
0.02,64.57466063348416,6.8144796380090495,67.67404726405485
0.03,67.74850299401197,7.050299401197606,68.77822316159758
0.04,66.31360946745562,7.020118343195267,68.6444660426061
0.05,65.84482758620689,6.913793103448276,68.31310343790655
0.06,63.0679012345679,6.815432098765432,67.34659935099847
0.07,62.46951219512195,6.816463414634147,67.31090259846853
0.08,64.25,6.99329268292683,68.3919291261951
0.09,66.29113924050633,7.0886075949367084,68.8629707183403
0.1,64.09352517985612,6.780575539568345,67.01049626442466
0.11,63.285714285714285,6.862111801242236,67.6929805640323
0.12,64.14285714285714,6.920168067226891,67.97991295682266
0.13,63.05511811023622,6.966929133858267,68.1387399791961
0.14,67.3587786259542,7.058778625954199,68.78102363163211
0.15,68.515625,7.1515625,69.27391437949125
0.16,65.98958333333333,6.764583333333333,67.30104741596682
0.17,64.76576576576576,6.8495495495495495,67.58295760226831
0.18,63.0990099009901,6.893069306930694,67.90271522988246
0.19,68.125,7.176785714285714,69.20732381851529
0.2,65.83673469387755,7.025510204081633,68.7517569580987
0.21,66.74509803921569,7.007843137254902,68.70704898746901
0.22,67.41176470588235,6.967058823529412,68.40161662464727
0.23,68.9375,7.10125,68.90110613249394
0.24,66.09411764705882,6.867058823529412,67.87305059546621
0.25,66.91780821917808,6.897260273972603,67.90822182877375
0.26,68.95833333333333,7.343055555555556,70.42623379295854
0.27,68.81159420289855,7.07536231884058,69.42255326969364
0.28,66.90789473684211,7.161842105263157,69.32192464439736
0.29,70.0657894736842,7.2973684210526315,70.54078340198849
0.3,66.95918367346938,7.161224489795918,69.42897827665789
0.31,67.41509433962264,6.796226415094339,67.4832453873715
0.32,70.98550724637681,7.384057971014493,71.05889135692988
0.33,70.0,7.459090909090909,71.0112352591035
0.34,69.9245283018868,7.084905660377358,68.77715481570807
0.35,70.6,7.3950000000000005,70.98944317883428
0.36,68.3409090909091,7.361363636363635,70.64762961384393
0.37,69.66666666666667,6.847058823529411,68.1021140836889
0.38,69.0,7.077358490566038,69.26287605112074
0.39,68.51063829787235,7.1553191489361705,69.3007650313189
0.4,70.0,7.2693877551020405,70.45054741089534
0.41,70.43589743589743,7.135897435897436,69.1525426314682
0.42,70.7258064516129,6.946774193548387,68.8936999738831
0.43,68.29729729729729,7.24054054054054,70.10790127194711
0.44,72.66666666666667,7.280392156862745,70.15471288612181
0.45,72.26086956521739,7.471739130434782,71.2292934704154
0.46,70.18181818181819,7.078787878787878,69.15345930360488
0.47,68.64444444444445,7.257777777777778,70.45775691801182
0.48,72.51612903225806,6.887096774193548,68.38655681810384
0.49,67.28571428571429,6.814285714285714,67.65231466101885
0.5,72.0909090909091,7.620454545454546,72.28454777895125
0.51,71.05,7.265000000000001,70.45418010426742
0.52,73.57894736842105,7.371052631578948,71.50793952443765
0.53,73.82926829268293,7.668292682926829,72.58710175892672
0.54,73.44186046511628,7.558139534883721,72.3674267507782
0.55,75.21428571428571,7.675,72.35106604917574
0.56,71.5111111111111,7.486666666666666,71.91293455765887
0.57,72.48648648648648,7.4135135135135135,71.25463782013718
0.58,72.71428571428571,7.319047619047619,70.81280252329971
0.59,74.32,7.504,71.8442873177582
0.6,67.16666666666667,6.903333333333333,68.60769095078385
0.61,72.21875,7.08125,70.22567891348623
0.62,72.77777777777777,7.448148148148148,71.65140240545973
0.63,73.90322580645162,6.993548387096775,69.50913961063819
0.64,70.25,7.064285714285715,69.62155331333062
0.65,73.2,7.627999999999999,72.78087269313508
0.66,73.78571428571429,7.478571428571429,71.94551103857637
0.67,73.6,7.453333333333333,71.95811121538954
0.68,76.43478260869566,7.8478260869565215,73.90431571604283
0.69,70.52941176470588,6.7823529411764705,67.93585927927676
0.7,73.96296296296296,7.359259259259259,71.59108708735988
0.71,71.72222222222223,7.005555555555556,69.47425908965143
0.72,76.92592592592592,7.314814814814815,71.8748915784109
0.73,75.95454545454545,7.254545454545454,71.42552350398154
0.74,73.66666666666667,7.457142857142857,71.56051659611919
0.75,74.16666666666667,7.266666666666667,70.52535674052244
0.76,67.6842105263158,7.084210526315789,69.73260084375788
0.77,66.05,6.76,67.99080628179975
0.78,78.375,7.85625,73.53678572563561
0.79,70.36363636363636,6.85,69.02251579192557
0.8,73.2,7.566666666666666,72.62754817254039
0.81,77.125,7.575,72.54977197477824
0.82,76.92857142857143,7.8999999999999995,75.24097182674633
0.83,74.26315789473684,6.678947368421053,68.18664041815845
0.84,76.4,7.426666666666667,71.91086714772237
0.85,76.6842105263158,7.773684210526315,73.61942303276385
0.86,73.81818181818181,7.890909090909091,74.10449403031893
0.87,74.66666666666667,7.6375,73.54770528417042
0.88,77.4375,7.45625,70.94816256900405
0.89,78.36842105263158,7.478947368421053,72.5552187607767
0.9,76.61111111111111,7.550000000000001,73.67860397859847
0.91,74.0,7.4,72.63768571411757
0.92,70.94117647058823,7.088235294117647,69.31572647733731
0.93,75.8695652173913,7.334782608695652,71.34810597887724
0.94,75.55555555555556,6.961111111111111,68.5418748318971
0.95,73.42857142857143,7.404761904761905,71.31758665644648
0.96,79.4,8.08,75.53357556706011
0.97,80.4375,7.1625,70.72617913779186
0.98,74.28571428571429,6.935714285714285,69.46703355546967
0.99,76.13333333333334,7.426666666666667,71.84337067861254
1.0,75.5,7.9375,74.06258578350759
1.01,75.57142857142857,7.428571428571429,70.15945606732552
1.02,72.25,7.0874999999999995,70.14754792734816
1.03,78.0,7.6875,72.65209582025135
1.04,76.16666666666667,7.9750000000000005,74.5902035918135
1.05,75.76923076923077,7.369230769230769,72.52535153625993
1.06,77.38888888888889,7.905555555555556,74.46380228058085
1.07,76.82352941176471,7.31764705882353,71.22048109175859
1.08,69.5,7.4125,70.96003921887029
1.09,75.44444444444444,6.8500000000000005,69.44910171613553
1.1,80.125,7.7125,73.93459698294507
1.11,79.57142857142857,7.028571428571429,69.21410776185297
1.12,77.58333333333333,7.325,71.45403075375586
1.13,77.92307692307692,7.407692307692307,71.80802789411744
1.14,78.0,8.206666666666667,76.02669847335937
1.15,72.7,7.390000000000001,72.37622000064626
1.16,72.6923076923077,6.9692307692307685,69.60693367388374
1.17,71.92307692307692,7.3538461538461535,71.70797796487338
1.18,81.0,7.775,72.95502824831308
1.19,75.3,7.859999999999999,73.20038206392493
1.2,77.0,7.145454545454545,71.2944126777182
1.21,79.3076923076923,8.153846153846153,75.79790160084174
1.22,80.0,7.925,76.07695176277869
1.23,72.61538461538461,7.476923076923077,71.89372522331867
1.24,74.54545454545455,7.763636363636365,73.22906794700481
1.25,75.5,7.891666666666667,74.64312339662833
1.26,74.71428571428571,7.442857142857143,73.09161670795501
1.27,73.73684210526316,7.347368421052631,71.67416595389123
1.28,80.16666666666667,8.1,74.75361051352701
1.29,66.57142857142857,7.142857142857143,70.11099125161148
1.3,77.22222222222223,7.222222222222222,70.72586400671277
1.31,76.0,7.328571428571428,72.06388939850615
1.32,83.0,7.7875000000000005,74.39917867458858
1.33,78.0,7.011111111111111,69.04789187111501
1.34,81.4,7.96,75.75275663750017
1.35,77.45454545454545,7.618181818181818,73.96064088573522
1.36,78.77777777777777,7.777777777777778,73.85723277271674
1.37,80.125,7.075,71.00897181973491
1.38,78.57142857142857,7.642857142857143,72.82743342170254
1.39,72.33333333333333,7.633333333333333,72.60916121907434
1.4,82.875,7.875,73.889596222403
1.41,85.5,7.716666666666666,74.25308532509403
1.42,75.6923076923077,7.584615384615384,73.68402556341731
1.43,73.8,6.95,69.54625384132466
1.44,78.33333333333333,7.483333333333333,72.46302621494873
1.45,77.83333333333333,7.766666666666667,74.56534463148371
1.46,80.85714285714286,7.814285714285715,74.90095684603354
1.47,79.66666666666667,7.5,72.45067873257783
1.48,76.0,7.5125,72.05658040910416
1.49,76.14285714285714,7.471428571428571,72.63114613460921
1.5,81.16666666666667,7.916666666666667,75.36087742461733
1.51,77.85714285714286,8.085714285714285,76.06506709165322
1.52,72.0,7.175,71.02867390817674
1.53,78.0,6.92,70.51080592288858
1.54,77.77777777777777,7.666666666666667,74.69584785965598
1.55,78.83333333333333,7.616666666666666,73.38646580840955
1.56,70.0,7.571428571428571,73.02872157513443
1.57,76.4,7.44,72.72793656407066
1.58,77.33333333333333,7.933333333333333,74.5060893693052
1.59,80.83333333333333,7.483333333333333,73.22705017900446
1.6,77.8,7.9399999999999995,75.03022542316423
1.61,81.33333333333333,8.266666666666666,79.19861440716974
1.62,81.0,7.45,73.47636960540036
1.63,85.16666666666667,8.116666666666667,77.4625579728389
1.64,81.0,8.333333333333334,78.15820211462639
1.65,71.33333333333333,7.550000000000001,72.83040667772211
1.66,77.0,8.1125,77.76275123335695
1.67,81.3076923076923,8.046153846153846,77.0643216311154
1.68,85.8,8.2,77.10621554334567
1.69,72.83333333333333,7.766666666666667,74.17393370464448
1.7,87.5,7.7,75.77854534623957
1.71,73.83333333333333,7.45,72.24529048498948
1.72,83.0,5.933333333333334,66.34633213791132
1.73,82.75,7.55,73.88263790314498
1.74,72.83333333333333,7.3,71.99355444009801
1.75,72.125,6.8625,70.22029526560016
1.76,79.66666666666667,7.833333333333333,74.81991774707457
1.77,68.75,7.425,70.97235839989146
1.78,75.0,7.266666666666667,71.98342574896772
1.79,90.0,8.9,82.00434885802585
1.8,81.75,7.3,71.5905384047918
1.81,88.0,8.4,77.81857380196895
1.82,84.5,7.466666666666666,73.31893856025579
1.83,68.5,7.9,74.31516145297255
1.84,82.33333333333333,7.3,72.05221356537568
1.85,82.33333333333333,8.1,76.5219135754919
1.86,77.66666666666667,7.833333333333333,75.79590733574507
1.87,79.5,7.175,70.05970072128102
1.88,63.6,6.32,66.47609652688568
1.89,69.5,7.75,75.96074698889504
1.9,81.5,7.55,72.84043859943893
1.91,84.5,6.45,69.14337822205337
1.92,84.8,8.14,76.91584663607723
1.93,86.33333333333333,8.299999999999999,78.91216167089037
1.94,78.45454545454545,7.672727272727273,74.80321461980337
1.95,85.0,8.375,78.61562124550036
1.96,77.66666666666667,7.366666666666667,74.3951241479643
1.97,62.0,5.35,60.275011579709826
1.98,77.5,7.0,71.33677553858132
1.99,81.0,8.1,76.06295462637557
2.0,79.5,7.25,70.81159999526358
2.01,76.33333333333333,6.933333333333334,69.41403787630868
2.02,73.66666666666667,8.166666666666666,77.19521424979102
2.03,76.0,6.88,70.5789558905292
2.04,78.83333333333333,8.033333333333333,75.31278030101285
2.05,70.4,7.220000000000001,72.33155498246848
2.06,86.16666666666667,8.4,77.01709165223097
2.07,65.5,6.25,67.40475903791452
2.08,75.5,7.0625,71.34336243888741
2.09,84.0,9.0,79.54001208080194
2.1,84.25,8.4,78.07367376968159
2.11,83.33333333333333,7.116666666666667,71.83658952193285
2.12,85.0,8.2,78.40637631794753
2.13,72.5,7.375,74.59235419869663
2.14,78.5,7.7,71.70871473553004
2.15,69.0,7.6,74.74472264369027
2.16,73.0,7.6000000000000005,74.29605328306202
2.17,76.5,6.199999999999999,67.18504924657275
2.18,81.66666666666667,7.266666666666667,72.79123329491405
2.19,87.0,7.8999999999999995,75.57427219151994
2.2,86.83333333333333,7.6000000000000005,74.74016176611394
2.21,71.0,6.6,66.11482269251047
2.22,88.0,8.7,78.89921908763671
2.23,81.33333333333333,8.066666666666666,75.98280462176662
2.24,78.0,7.24,72.20897709374572
2.25,81.5,7.483333333333333,73.30350463111687
2.26,84.0,6.933333333333334,72.183621307871
2.27,77.33333333333333,8.033333333333333,75.27771587718605
2.28,75.14285714285714,7.457142857142857,74.61718029920554
2.29,80.0,6.7,67.16562824000196
2.3,78.0,7.300000000000001,71.72241955274015
2.31,85.0,8.8,81.98280435195417
2.33,78.5,5.1,62.59827539088285
2.34,77.8,7.32,71.58613981257524
2.35,73.0,2.9,48.56254290480996
2.36,81.0,8.5,79.45032767175744
2.37,76.25,7.175,73.49706857863558
2.38,85.33333333333333,8.0,74.0436482387128
2.39,85.5,6.35,70.2666016337117
2.4,82.0,8.1,78.91800257759715
2.41,71.75,7.3999999999999995,74.00406644555072
2.42,77.5,7.85,77.00092513989564
2.43,81.33333333333333,7.5,74.87392239166523
2.45,83.0,8.2,77.85733509722124
2.46,82.5,7.55,75.2007760630489
2.47,84.33333333333333,7.533333333333332,74.18767789343057
2.48,25.0,4.3,56.166701376933545
2.49,79.0,8.8,79.35420195198785
2.5,66.0,6.45,70.68454109923279
2.52,80.66666666666667,6.8999999999999995,71.47659018817875
2.53,80.5,7.0,72.37459566671173
2.54,73.0,8.0,77.50935787332236
2.55,87.0,7.8,75.11572271862781
2.56,79.5,8.100000000000001,77.745788987988
2.57,80.75,7.0249999999999995,73.77062359282628
2.58,81.0,8.225,77.81859087871572
2.59,83.66666666666667,7.666666666666667,76.38672262082557
2.6,91.0,8.7,77.76847925846792
2.61,71.0,7.5,72.24419370109538
2.62,84.66666666666667,7.466666666666666,76.60184403893807
2.63,82.25,7.325,74.61315629422774
2.65,81.33333333333333,7.5,73.98109114542483
2.66,83.33333333333333,7.6000000000000005,76.07793178088903
2.67,82.75,8.275,78.95577588759402
2.68,93.0,9.1,83.33798128717856
2.69,80.33333333333333,7.166666666666667,73.16680534279301
2.7,86.0,7.5,73.82369763264046
2.73,69.0,6.6,69.10751258583001
2.75,79.0,7.4,71.90259361730938
2.76,81.0,7.4,72.946216412642
2.77,80.0,7.333333333333333,72.51593120221936
2.78,86.0,7.279999999999999,73.32178220346127
2.79,89.0,8.6,83.20824407447323
2.8,80.0,7.9,73.54500291357448
2.81,75.0,7.5,76.08484412501443
2.82,93.5,8.75,79.98063862639128
2.83,90.5,7.5,76.82240918928738
2.85,83.5,8.1,75.11540184730525
2.86,83.66666666666667,7.3999999999999995,74.54418495096638
2.88,90.0,8.7,81.59781706556282
2.89,74.4,7.220000000000001,74.93196418222927
2.9,83.0,8.8,82.23685039166058
2.91,91.0,8.7,82.28519495350857
2.92,76.0,8.8,80.7017522945415
2.93,81.5,6.300000000000001,67.76386603879413
2.94,86.33333333333333,8.033333333333333,77.60459022525578
2.95,88.0,8.5,81.65503623796056
2.96,78.33333333333333,7.333333333333333,73.45599499518768
2.97,84.5,7.0,70.75684885501047
2.99,89.66666666666667,8.066666666666666,77.45160894881793
3.0,73.0,8.1,77.41594682232463
3.01,90.0,8.0,78.96386704196114
3.02,90.0,7.4,74.19816876004772
3.03,87.0,7.7,73.35549181293851
3.04,87.0,6.949999999999999,71.30989477586479
3.05,78.66666666666667,7.866666666666667,75.59915835565188
3.07,74.5,7.85,76.15848460058014
3.08,94.0,7.9,79.76967719472566
3.09,67.0,7.9,75.60729361201494
3.1,87.66666666666667,7.433333333333334,75.6508396073226
3.11,83.0,9.0,81.52749193295722
3.12,81.66666666666667,8.033333333333333,77.31565124955863
3.13,89.0,8.9,80.01399848348467
3.14,78.0,6.65,71.32501263808663
3.15,87.0,8.9,84.05824849859482
3.16,66.0,6.8,72.44152135057774
3.17,85.5,8.35,79.8725551386262
3.18,81.25,8.1,76.3095047419533
3.23,70.0,3.9,57.19170898793142
3.24,84.0,5.4,67.07998895652665
3.25,63.0,4.6,58.61649323410353
3.26,84.33333333333333,6.5,71.55294047107493
3.27,77.0,8.0,75.6600889877636
3.28,84.66666666666667,8.333333333333334,78.73020271782538
3.31,84.5,7.825,76.04225939726638
3.32,60.0,7.2,70.60478543295457
3.33,77.0,8.5,81.82834121681708
3.35,90.0,8.5,81.22815526982042
3.37,82.0,7.7,76.46702574063889
3.38,75.0,5.5,66.5481090907395
3.39,68.0,8.3,78.15791395899944
3.4,85.0,7.666666666666667,75.94566662290511
3.41,80.0,8.9,80.4821591263883
3.42,70.0,8.0,74.49258283603126
3.43,93.0,8.2,76.51565274354061
3.44,81.5,7.85,76.70102954383411
3.45,83.0,8.4,78.68867734072934
3.46,71.0,8.8,81.50811907436798
3.47,82.0,7.5,77.01576500856048
3.48,88.0,8.6,83.3148792733158
3.49,85.0,6.8999999999999995,73.02815575596846
3.5,84.0,7.2,72.78536625478587
3.51,89.0,7.9,79.56768462083156
3.52,88.0,7.5,78.69072877544329
3.53,72.0,7.9,78.82334243926945
3.54,75.0,7.3,71.18930915844601
3.56,75.0,3.65,54.47782733327115
3.58,70.0,8.0,80.3575144437695
3.59,84.0,9.0,84.49727879186088
3.6,78.0,8.6,78.64583092844327
3.61,77.0,7.766666666666667,77.87941116224941
3.62,91.0,8.0,78.21104212436619
3.63,82.0,7.9,80.10932398900599
3.64,90.0,8.7,81.16691743075985
3.65,78.0,8.15,79.48640096608516
3.66,67.0,6.9,74.22332298040337
3.67,94.0,8.5,83.43515999993784
3.7,81.0,7.6,78.88443335142517
3.71,91.0,8.8,81.7203651164441
3.72,86.5,8.0,76.57459660782726
3.73,64.0,7.5,73.50362198391505
3.76,78.0,7.6,76.33193870468543
3.79,68.0,6.9,71.68670761102038
3.83,68.5,3.85,56.2172884382716
3.85,83.5,8.5,83.399018908902
3.87,86.0,8.0,77.28674645711135
3.9,88.5,7.699999999999999,79.128839787663
3.91,81.0,8.7,85.42834434848514
3.92,90.0,8.399999999999999,81.12312767008389
3.94,84.0,8.8,82.28925982399228
3.95,91.5,7.95,77.77790348394984
3.97,89.0,8.6,83.89652392193489
3.99,70.0,4.9,58.7586900455032
4.0,80.0,7.0,73.96375800996077
4.05,77.0,7.6000000000000005,75.81388295277235
4.06,84.5,7.9,79.39994797538625
4.07,93.0,8.9,80.52416959011222
4.09,86.0,7.266666666666667,72.98789802155693
4.12,96.0,9.1,85.13172567625178
4.14,93.5,8.45,82.95383062828074
4.17,94.0,7.3,73.64574005828257
4.19,80.0,7.1,74.20461164299616
4.2,80.0,7.35,73.36185139357697
4.21,82.5,8.25,81.260209831449
4.22,82.0,5.85,67.35025293717544
4.23,91.0,9.3,83.26959498056593
4.24,85.0,8.1,77.54034673881772
4.27,89.0,6.5,72.0107381701223
4.33,87.0,9.0,84.9071367095296
4.35,86.0,8.1,80.44815783587961
4.36,56.0,8.3,79.4311677229677
4.37,85.0,7.65,78.24829090623678
4.39,90.0,8.8,85.02229669505184
4.41,97.0,7.5,78.90955419471581
4.42,77.0,7.9,77.80472898154449
4.45,94.0,8.9,80.97524095026581
4.47,93.0,9.0,84.39294741465629
4.48,76.0,7.9,76.86757614045976
4.49,84.0,8.2,83.0645917251624
4.53,88.0,7.9,79.95032485173257
4.54,81.0,8.5,83.59256546146895
4.57,91.0,8.2,81.3846447607813
4.6,91.0,8.65,81.21940140995774
4.61,84.0,6.4,72.21684918707342
4.62,79.5,8.0,78.91697638672636
4.63,91.0,8.6,80.00180040827718
4.67,82.0,8.2,77.95297788052738
4.68,98.0,7.7,80.24080865219089
4.73,78.0,8.2,77.88495194162547
4.76,80.0,5.4,62.755971167435774
4.79,88.0,9.0,85.04435424309438
4.8,89.0,8.399999999999999,78.68990465857998
4.82,81.0,7.3,73.12409631222164
4.85,93.0,8.2,83.55516012562613
4.91,88.0,8.0,82.48234269559636
4.92,88.0,8.1,77.07226267706045
4.94,93.0,8.5,84.18830007653946
4.98,75.0,7.6499999999999995,78.03427167388924
5.02,92.0,9.2,88.7504107079784
5.03,86.0,8.0,76.89160294772016
5.05,91.0,9.0,81.93001837270408
5.07,89.0,8.0,82.74231267855718
5.08,90.0,8.0,77.02014001719962
5.09,84.0,7.5,75.06513507452368
5.1,80.0,6.5,72.99597298308935
5.12,92.0,8.5,80.91420579260708
5.13,68.0,7.6,79.10138789320717
5.17,89.0,5.05,63.90062390036972
5.19,85.0,8.6,82.79610619817268
5.21,89.0,8.8,84.45547906861086
5.23,94.0,8.5,85.56419622585467
5.27,90.0,8.8,81.77399042745623
5.28,81.0,5.4,68.47078628030359
5.29,84.33333333333333,7.166666666666667,74.96637569517715
5.3,91.5,8.65,84.4986883731146
5.34,83.0,7.2,76.03342547051523
5.39,71.0,7.6,79.41180435884333
5.4,85.0,7.6,79.94168571059242
5.42,66.0,7.1,74.42935061345365
5.47,93.0,8.3,82.05791501744886
5.48,88.5,8.649999999999999,82.74845868413436
5.49,88.0,7.9,79.90718353797577
5.54,81.0,7.7,76.63067740594161
5.55,91.0,8.6,80.53524081440256
5.64,73.5,8.05,80.89538315705718
5.66,76.0,6.1,72.00662561006898
5.74,93.0,8.4,80.4021014835053
5.78,87.0,8.8,85.43459008542445
5.8,77.0,3.5,58.33011036511891
5.82,92.0,8.0,78.74095285845168
5.89,95.0,9.1,83.82591928004614
5.95,92.0,7.7,79.38947247062617
5.99,94.0,8.7,82.18640803917654
6.03,94.0,9.4,85.87660438484414
6.05,96.0,8.7,82.18758463314674
6.08,82.0,5.7,71.5820398388472
6.09,94.0,8.3,84.3789444761928
6.19,73.0,7.4,80.80295676677463
6.21,91.0,7.8,81.81938409979652
6.27,87.0,8.0,78.61120963486982
6.31,92.5,7.949999999999999,81.14364929097185
6.34,83.0,7.1,78.19089243682637
6.35,95.0,9.0,84.21271633562402
6.4,85.0,8.8,86.42531361567075
6.41,76.0,9.0,87.43712629540623
6.42,92.0,6.4,74.10637127516489
6.43,97.0,8.6,86.33369181909038
6.46,85.0,6.9,72.42862454201602
6.47,87.0,8.6,84.5353588341495
6.48,86.0,4.3,64.42119549848839
6.51,95.0,8.9,83.37192392791607
6.63,74.0,7.4,77.0594244796514
6.67,96.0,8.8,82.93237054289571
6.69,94.0,8.4,85.79616061742544
6.74,92.0,8.3,80.3134586717424
6.75,93.0,7.7,81.91997945041004
6.76,74.0,7.2,76.33563075091712
6.83,88.0,8.5,85.98294584981065
6.9,82.0,8.6,86.16454643475744
7.07,92.0,9.1,85.90872092887153
7.13,91.0,8.9,86.32040815058903
7.16,95.5,9.05,85.51532079745195
7.18,85.0,7.5,81.27216476678068
7.2,67.0,8.3,83.85089282509001
7.23,88.0,9.1,89.17074597238083
7.28,93.0,7.9,82.707677861297
7.33,84.0,7.4,81.40013485645706
7.41,87.0,6.5,75.8919768638554
7.42,84.0,7.6,82.82980249694515
7.54,97.0,9.1,88.50748478576358
7.68,83.0,5.7,72.45054400876208
7.69,88.0,7.6,77.88749929774471
7.72,83.0,8.5,86.2200862944895
7.86,90.0,8.6,86.44077000098471
8.01,86.0,7.6,82.8605412189231
8.05,92.0,8.7,87.32420919599382
8.17,88.0,6.5,73.51011719019132
8.28,62.0,6.3,73.77406708362773
8.39,68.0,7.5,80.3894498852449
8.49,95.0,8.2,86.61737023203032
8.6,82.0,4.3,67.00774407592561
8.84,96.0,8.4,88.2773158748268
8.91,72.0,7.8,81.92745581162347
9.07,85.0,4.9,70.80805288321773
9.34,88.0,8.7,90.04498116503937
9.35,94.0,8.4,89.44397653666843
9.37,71.0,2.6,57.63415475617033
9.44,74.0,7.3,80.05727166265768
9.49,93.0,9.0,90.1040917963602
9.72,92.0,9.2,91.93850788495425
9.77,87.0,7.0,81.72200418439743
9.9,91.0,7.9,86.73992520562953
10.05,78.0,7.2,80.37877236321822
10.12,74.0,7.8,83.56645595516679
10.28,73.0,2.6,59.204668358916535
10.51,98.0,7.5,80.55443240980321
10.6,94.0,6.3,79.08903085941142
10.7,84.0,7.5,84.09377943141475
10.87,90.0,8.4,87.8369463903855
10.95,96.0,8.8,91.27565681163777
11.01,98.0,7.9,83.79986692659216
11.36,97.0,8.9,91.961137399677
11.66,89.0,8.5,90.56729085863824
12.12,94.0,7.8,88.83473078007995
12.13,86.0,8.6,92.9564841791967
12.64,88.0,6.4,82.05097263826174
12.87,93.0,8.9,92.27305433307029
13.04,85.0,8.2,90.29319493168893
13.1,97.0,8.5,88.96280256610657
13.32,88.0,3.2,65.56532759855318
13.36,97.0,8.3,88.3307191527945
13.48,94.0,6.3,82.99799335558542
13.69,83.0,4.8,75.14125774212545
13.79,83.0,5.3,77.47164829728487
14.67,87.0,6.3,84.41055893080323
14.77,88.0,3.4,68.8576389302008
14.98,95.0,8.4,93.96782931774379
15.29,77.0,7.1,86.67909624765738
16.15,95.0,8.7,93.66404533181196
16.3,97.0,8.1,91.16005665741342
20.15,77.0,7.9,95.81007262577114
20.81,95.0,9.0,100.81680702145701
21.12,97.0,8.2,96.93162514658789
21.79,80.0,7.4,99.11943307767632
21.86,61.0,6.3,90.19898370372036
22.7,80.0,7.7,101.82083266054255
23.22,91.0,8.6,104.67885283475158
28.38,87.0,8.4,109.46238225116397
28.92,58.0,6.6,99.89556649762625
29.81,89.0,8.5,110.99978379659558
32.78,80.0,8.0,115.40729638185195
35.57,82.0,8.3,118.41792165883794
82.54,76.0,8.0,174.47390396406908
